source_id,Address,Town,Province,Source_type,Improvement,Source_status,Date_of_completion,Comments
KiHa22980224,25 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22835224,25 Dar es Salaam Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23284224,25 Samora Machel Road,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23440224,28 Ladysmith Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22849224,3 Dar es Salaam Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22810224,3 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23435224,30 Ladysmith Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23451224,31 Ladysmith Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22854224,32 Dar es Salaam Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23108224,32 Port Said Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22730224,33 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23433224,34 Ladysmith Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22876224,35 Dar es Salaam Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23144224,35 Port Said Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22949224,36 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23441224,37 Ladysmith Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23138224,4 Port Said Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23466224,40 Ladysmith Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22928224,41 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23438224,41 Ladysmith Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22887224,42 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22863224,42 Dar es Salaam Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23210224,42 Port Said Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22851224,43 Dar es Salaam Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22941224,45 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22860224,45 Dar es Salaam Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23477224,46 Ladysmith Drive,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23354224,46 Samora Machel Road,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23253224,47 Port Said Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23015224,48 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23136224,48 Port Said Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23132224,49 Port Said Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23365224,5 Samora Machel Road,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23208224,53 Port Said Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23387224,54 Samora Machel Road,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22813224,56 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23352224,57 Samora Machel Road,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22756224,59 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23230224,60 Port Said Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23053224,61 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23187224,63 Port Said Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23026224,64 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23428224,64 Samora Machel Road,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23183224,66 Port Said Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22996224,67 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22784224,68 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22892224,69 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23382224,71 Samora Machel Road,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22788224,73 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22944224,74 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23394224,75 Samora Machel Road,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22724224,75 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23329224,76 Samora Machel Road,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22708224,76 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22646224,78 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22926224,79 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22782224,79 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22889224,80 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22727224,81 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22634224,82 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22651224,87 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23358224,88 Samora Machel Road,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22939224,89 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23299224,9 Samora Machel Road,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23002224,90 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22723224,90 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23024224,92 Bujumbura Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23125224,93 Port Said Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa22779224,96 Tripoli Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiHa23151224,98 Port Said Street,Harare,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24254224,1 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24773224,1 Ziwa La Amani Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25007224,10 Ziwa La Tumaini Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24703224,100 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24729224,102 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24945224,102 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24791224,103 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25164224,104 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24731224,106 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24700224,107 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24865224,108 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24551224,109 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24327224,11 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24291224,11 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24776224,11 Ziwa La Amani Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24717224,110 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24635224,112 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24709224,113 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24857224,114 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24814224,116 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25081224,118 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24716224,118 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24867224,118 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24840224,12 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24786224,12 Ziwa La Amani Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24998224,12 Ziwa La Tumaini Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24623224,120 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25233224,122 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24644224,122 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25040224,123 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24590224,123 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24978224,123 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24522224,125 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24737224,126 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24722224,129 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24553224,129 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25135224,13 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24872224,13 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24549224,13 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24385224,13 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24259224,13 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24754224,13 Ziwa La Amani Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24607224,130 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24528224,130 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24649224,131 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24824224,132 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25187224,133 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24544224,133 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24687224,134 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24628224,137 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25085224,138 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24701224,138 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24793224,138 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24988224,139 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24685224,14 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24428224,14 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24265224,14 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25019224,14 Ziwa La Tumaini Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25208224,141 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24448224,142 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25177224,144 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24850224,144 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24546224,144 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24873224,147 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24505224,147 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25130224,15 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24747224,15 Ziwa La Amani Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25169224,150 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24464224,152 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25204224,153 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24555224,155 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24556224,156 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25104224,158 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25054224,16 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25140224,161 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25113224,162 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25111224,169 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24969224,169 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24401224,17 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24964224,170 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25047224,176 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25105224,177 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25146224,18 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24595224,18 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24394224,18 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24355224,18 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24961224,181 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24588224,181 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24854224,183 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24515224,186 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25100224,187 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25180224,189 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25035224,19 Ziwa La Tumaini Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25235224,190 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25066224,192 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24586224,192 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25176224,194 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24925224,194 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24979224,195 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25044224,197 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24888224,198 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24442224,198 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24711224,2 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24871224,2 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24638224,20 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24348224,20 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24893224,200 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24418224,200 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24278224,22 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24922224,25 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24320224,25 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24760224,25 Ziwa La Amani Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24673224,26 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24973224,26 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25016224,26 Ziwa La Tumaini Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24331224,27 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24785224,28 Ziwa La Amani Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24996224,28 Ziwa La Tumaini Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24914224,29 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24436224,29 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24363224,29 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24258224,30 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24652224,31 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24811224,31 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24444224,32 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24369224,32 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24255224,32 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25058224,33 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24981224,33 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24264224,33 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24376224,34 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24476224,35 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24674224,36 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24992224,36 Ziwa La Tumaini Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24251224,37 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25064224,38 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24496224,38 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24292224,38 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24718224,39 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24340224,39 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24296224,39 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24761224,40 Ziwa La Amani Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24346224,42 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24726224,43 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24892224,43 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24294224,43 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24672224,45 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24352224,45 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24367224,46 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24281224,46 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24743224,46 Ziwa La Amani Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24477224,47 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24322224,47 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24285224,47 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24934224,48 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24427224,48 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24287224,48 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24746224,48 Ziwa La Amani Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25191224,49 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25002224,49 Ziwa La Tumaini Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25033224,5 Ziwa La Tumaini Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24388224,50 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24386224,51 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25131224,52 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25043224,54 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24594224,54 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24806224,54 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24289224,54 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24690224,55 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24359224,55 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24333224,56 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24290224,56 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25126224,58 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24880224,58 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24375224,59 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24284224,59 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24642224,60 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24317224,60 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25137224,61 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24267224,61 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25048224,63 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24712224,64 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24262224,65 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24342224,66 Pretoria Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25074224,67 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24735224,67 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24306224,67 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24450224,69 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24714224,70 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24855224,70 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24269224,70 Sokoto Avenue,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24713224,71 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25132224,72 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24929224,74 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24446224,75 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25102224,76 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24585224,77 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24508224,78 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24816224,79 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24601224,8 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
